# BIDS-Eye synonym collision report
# Generated by RAG/audit_collisions.py

## task  (1184 concepts)
# CRITICAL=239  HIGH=1075  MEDIUM=8539  EMBED=0

CRITICAL resting_state_technical.synonyms["resting-state baseline"] (w=0.1, score=100) → calibration_baseline.synonym["resting-state baseline"]
MEDIUM   three_dimensional_motion_perception.synonyms["stereomotion perception"] (w=0.1, score=90) → multiple_object_monitoring.synonym["mot"]
MEDIUM   three_dimensional_motion_perception.synonyms["stereomotion perception"] (w=0.1, score=90) → perception_general.synonym["percept"]
MEDIUM   three_dimensional_motion_perception.synonyms["stereoscopic motion perception"] (w=0.1, score=90) → perception_general.synonym["percept"]
MEDIUM   three_dimensional_motion_perception.synonyms["3D motion processing"] (w=0.1, score=90) → multiple_object_monitoring.synonym["mot"]
MEDIUM   three_dimensional_motion_perception.synonyms["3-D motion processing"] (w=0.1, score=90) → multiple_object_monitoring.synonym["mot"]
MEDIUM   three_dimensional_motion_perception.synonyms["stereomotion processing"] (w=0.1, score=90) → multiple_object_monitoring.synonym["mot"]
MEDIUM   three_dimensional_motion_perception.synonyms["motion-in-depth perception"] (w=0.1, score=90) → perception_general.synonym["percept"]
MEDIUM   three_dimensional_motion_perception.synonyms["3D motion discrimination"] (w=0.1, score=90) → recognition.synonym["discrimination"]
MEDIUM   three_dimensional_motion_perception.synonyms["3D motion discrimination"] (w=0.1, score=90) → multiple_object_monitoring.synonym["mot"]
MEDIUM   three_dimensional_motion_perception.synonyms["three-dimensional motion discrimination"] (w=0.1, score=90) → recognition.synonym["discrimination"]
MEDIUM   three_dimensional_motion_perception.synonyms["kinetic depth perception"] (w=0.1, score=90) → perception_general.synonym["percept"]
MEDIUM   three_dimensional_motion_perception.synonyms["3D trajectory perception"] (w=0.1, score=90) → perception_general.synonym["percept"]
MEDIUM   auditory_entrainment_40hz.synonyms["40 Hz ASSR"] (w=0.1, score=90) → symbol_search_task.synonym["ss"]
MEDIUM   auditory_entrainment_40hz.synonyms["40Hz ASSR"] (w=0.1, score=90) → symbol_search_task.synonym["ss"]
MEDIUM   auditory_entrainment_40hz.synonyms["40-Hz ASSR"] (w=0.1, score=90) → symbol_search_task.synonym["ss"]
MEDIUM   auditory_entrainment_40hz.synonyms["40Hz auditory steady-state response"] (w=0.1, score=90) → auditory_steady_state_response.synonym["auditory steady-state responses"]
MEDIUM   auditory_evoked_fields.synonyms["MAER"] (w=0.1, score=90) → emotion_processing_regulation.synonym["er"]
MEDIUM   auditory_evoked_fields.synonyms["MAERs"] (w=0.1, score=90) → emotion_processing_regulation.synonym["er"]
MEDIUM   auditory_steady_state_response.synonyms["ASSR"] (w=0.1, score=90) → symbol_search_task.synonym["ss"]
MEDIUM   auditory_steady_state_response.synonyms["ASSRs"] (w=0.1, score=90) → symbol_search_task.synonym["ss"]
MEDIUM   auditory_steady_state_response.synonyms["ASSEP"] (w=0.1, score=90) → symbol_search_task.synonym["ss"]
MEDIUM   auditory_steady_state_response.synonyms["ASSEPs"] (w=0.1, score=90) → symbol_search_task.synonym["ss"]
MEDIUM   auditory_steady_state_response.synonyms["SSAER"] (w=0.1, score=90) → symbol_search_task.synonym["ss"]
MEDIUM   auditory_steady_state_response.synonyms["SSAER"] (w=0.1, score=90) → emotion_processing_regulation.synonym["er"]
MEDIUM   auditory_steady_state_response.synonyms["SSAERs"] (w=0.1, score=90) → symbol_search_task.synonym["ss"]
MEDIUM   auditory_steady_state_response.synonyms["SSAERs"] (w=0.1, score=90) → emotion_processing_regulation.synonym["er"]
MEDIUM   auditory_steady_state_response.synonyms["40-Hz ASSR"] (w=0.1, score=90) → symbol_search_task.synonym["ss"]
MEDIUM   auditory_steady_state_response.synonyms["40 Hz ASSR"] (w=0.1, score=90) → symbol_search_task.synonym["ss"]
MEDIUM   symbolic_number_adaptation.synonyms["number RS"] (w=0.1, score=90) → emotion_processing_regulation.synonym["er"]
MEDIUM   symbolic_number_adaptation.synonyms["numerical RS"] (w=0.1, score=90) → conditional_visual_associative_learning.synonym["cal"]
MEDIUM   symbolic_number_adaptation.synonyms["numerical RS"] (w=0.1, score=90) → emotion_processing_regulation.synonym["er"]
MEDIUM   archi_spatial_task.synonyms["ARCHI spatial"] (w=0.1, score=90) → transitive_inference_task.synonym["ti"]
MEDIUM   archi_spatial_task.synonyms["ARCHI spatial localizer"] (w=0.1, score=90) → conditional_visual_associative_learning.synonym["cal"]
MEDIUM   archi_spatial_task.synonyms["ARCHI spatial localiser"] (w=0.1, score=90) → conditional_visual_associative_learning.synonym["cal"]
MEDIUM   archi_spatial_task.synonyms["ARCHI_spatial"] (w=0.1, score=90) → transitive_inference_task.synonym["ti"]
MEDIUM   archi_spatial_task.synonyms["ARCHI spatial navigation"] (w=0.1, score=90) → geospatial_navigation.synonym["navigation"]
MEDIUM   archi_spatial_task.synonyms["ARCHI spatial navigation task"] (w=0.1, score=90) → geospatial_navigation.synonym["navigation"]
MEDIUM   archi_spatial_task.synonyms["ARCHI spatial navigation task"] (w=0.1, score=90) → geospatial_navigation.synonym["spatial navigation"]
MEDIUM   archi_spatial_task.synonyms["spatial localizer ARCHI"] (w=0.1, score=90) → conditional_visual_associative_learning.synonym["cal"]
MEDIUM   archi_spatial_task.synonyms["spatial localiser ARCHI"] (w=0.1, score=90) → conditional_visual_associative_learning.synonym["cal"]
MEDIUM   archi_spatial_task.synonyms["ARCHI saccades task"] (w=0.1, score=90) → electrical_stimulation.synonym["des"]
MEDIUM   auditory_gamma_entrainment.synonyms["gamma ASSR"] (w=0.1, score=90) → symbol_search_task.synonym["ss"]
MEDIUM   auditory_gamma_entrainment.synonyms["40-Hz ASSR"] (w=0.1, score=90) → symbol_search_task.synonym["ss"]
MEDIUM   auditory_gamma_entrainment.synonyms["40 Hz ASSR"] (w=0.1, score=90) → symbol_search_task.synonym["ss"]
MEDIUM   auditory_gamma_entrainment.synonyms["40Hz ASSR"] (w=0.1, score=90) → symbol_search_task.synonym["ss"]
MEDIUM   auditory_gamma_entrainment.synonyms["gamma-band ASSR"] (w=0.1, score=90) → symbol_search_task.synonym["ss"]
MEDIUM   beep_flash_task.synonyms["SIFI task"] (w=0.1, score=90) → imagined_speech.synonym["si"]
MEDIUM   beep_flash_task.synonyms["SIFI paradigm"] (w=0.1, score=90) → imagined_speech.synonym["si"]
MEDIUM   contextual_trajectory_paradigm.synonyms["trajectory perception task"] (w=0.1, score=90) → perception_general.synonym["percept"]
MEDIUM   contextual_trajectory_paradigm.synonyms["contextual trajectory perception"] (w=0.1, score=90) → perception_general.synonym["percept"]
MEDIUM   contextual_trajectory_paradigm.synonyms["contextual trajectory perception task"] (w=0.1, score=90) → perception_general.synonym["percept"]
MEDIUM   visual_category_localizer.synonyms["functional localizer"] (w=0.1, score=90) → functional_localizer_general.label["functional localizer (general)"]
MEDIUM   visual_category_localizer.synonyms["functional localizer"] (w=0.1, score=90) → functional_localizer_blocked.label["functional localizer (blocked design)"]
MEDIUM   visual_category_localizer.synonyms["visual localizer"] (w=0.1, score=90) → ventral_visual_localizer.label["ventral visual localizer"]
MEDIUM   visual_category_localizer.synonyms["functional localizer"] (w=0.1, score=90) → conditional_visual_associative_learning.synonym["cal"]
MEDIUM   visual_category_localizer.synonyms["visual localizer"] (w=0.1, score=90) → conditional_visual_associative_learning.synonym["cal"]
MEDIUM   visual_category_localizer.synonyms["visual localizer"] (w=0.1, score=90) → emotion_processing_regulation.synonym["er"]
MEDIUM   visual_category_localizer.synonyms["visual localizer scan"] (w=0.1, score=90) → conditional_visual_associative_learning.synonym["cal"]
MEDIUM   visual_category_localizer.synonyms["ROI localizer"] (w=0.1, score=90) → conditional_visual_associative_learning.synonym["cal"]
MEDIUM   visual_category_localizer.synonyms["ROI localizer"] (w=0.1, score=90) → emotion_processing_regulation.synonym["er"]
MEDIUM   visual_category_localizer.synonyms["functional scout"] (w=0.1, score=90) → transitive_inference_task.synonym["ti"]
MEDIUM   visual_category_localizer.synonyms["FFA localizer"] (w=0.1, score=90) → conditional_visual_associative_learning.synonym["cal"]
MEDIUM   visual_category_localizer.synonyms["FFA localizer"] (w=0.1, score=90) → emotion_processing_regulation.synonym["er"]
MEDIUM   visual_category_localizer.synonyms["PPA localizer"] (w=0.1, score=90) → conditional_visual_associative_learning.synonym["cal"]
MEDIUM   visual_category_localizer.synonyms["PPA localizer"] (w=0.1, score=90) → emotion_processing_regulation.synonym["er"]
MEDIUM   visual_category_localizer.synonyms["LOC localizer"] (w=0.1, score=90) → conditional_visual_associative_learning.synonym["cal"]
MEDIUM   visual_category_localizer.synonyms["LOC localizer"] (w=0.1, score=90) → emotion_processing_regulation.synonym["er"]
MEDIUM   visual_category_localizer.synonyms["EBA localizer"] (w=0.1, score=90) → conditional_visual_associative_learning.synonym["cal"]
MEDIUM   visual_category_localizer.synonyms["EBA localizer"] (w=0.1, score=90) → emotion_processing_regulation.synonym["er"]
MEDIUM   visual_category_localizer.synonyms["VWFA localizer"] (w=0.1, score=90) → conditional_visual_associative_learning.synonym["cal"]
MEDIUM   visual_category_localizer.synonyms["VWFA localizer"] (w=0.1, score=90) → emotion_processing_regulation.synonym["er"]
MEDIUM   visual_category_localizer.synonyms["Kanwisher localizer"] (w=0.1, score=90) → conditional_visual_associative_learning.synonym["cal"]
MEDIUM   visual_category_localizer.synonyms["Grill-Spector localizer"] (w=0.1, score=90) → conditional_visual_associative_learning.synonym["cal"]
MEDIUM   visual_category_localizer.synonyms["visual object localizer"] (w=0.1, score=90) → conditional_visual_associative_learning.synonym["cal"]
MEDIUM   visual_category_localizer.synonyms["face-selective localizer"] (w=0.1, score=90) → conditional_visual_associative_learning.synonym["cal"]
MEDIUM   auditory_category_localizer.synonyms["TVA localizer"] (w=0.1, score=90) → conditional_visual_associative_learning.synonym["cal"]
MEDIUM   auditory_category_localizer.synonyms["TVA localizer"] (w=0.1, score=90) → emotion_processing_regulation.synonym["er"]
MEDIUM   auditory_category_localizer.synonyms["auditory localizer task"] (w=0.1, score=90) → conditional_visual_associative_learning.synonym["cal"]
MEDIUM   auditory_category_localizer.synonyms["music localizer"] (w=0.1, score=90) → conditional_visual_associative_learning.synonym["cal"]
MEDIUM   auditory_category_localizer.synonyms["music localizer"] (w=0.1, score=90) → imagined_speech.synonym["si"]
MEDIUM   auditory_category_localizer.synonyms["music localizer"] (w=0.1, score=90) → emotion_processing_regulation.synonym["er"]
MEDIUM   auditory_category_localizer.synonyms["sound category localizer"] (w=0.1, score=90) → conditional_visual_associative_learning.synonym["cal"]
MEDIUM   auditory_category_localizer.synonyms["sound localizer"] (w=0.1, score=90) → conditional_visual_associative_learning.synonym["cal"]
MEDIUM   auditory_category_localizer.synonyms["sound localizer"] (w=0.1, score=90) → emotion_processing_regulation.synonym["er"]
MEDIUM   auditory_category_localizer.synonyms["voice localizer"] (w=0.1, score=90) → conditional_visual_associative_learning.synonym["cal"]
MEDIUM   auditory_category_localizer.synonyms["voice localizer"] (w=0.1, score=90) → emotion_processing_regulation.synonym["er"]
MEDIUM   auditory_category_localizer.synonyms["voice patch localizer"] (w=0.1, score=90) → conditional_visual_associative_learning.synonym["cal"]
MEDIUM   chimeric_music_perception.synonyms["chimaeric music perception"] (w=0.1, score=90) → perception_general.synonym["percept"]
MEDIUM   chimeric_music_perception.synonyms["chimeric tunes"] (w=0.1, score=90) → emotion_processing_regulation.synonym["er"]
MEDIUM   chimeric_music_perception.synonyms["musical chimera task"] (w=0.1, score=90) → conditional_visual_associative_learning.synonym["cal"]
MEDIUM   discrimination_estimation_task.synonyms["yes/no discrimination task"] (w=0.3, score=90) → recognition.synonym["discrimination"]
MEDIUM   discrimination_estimation_task.synonyms["perceptual discrimination task"] (w=0.1, score=90) → recognition.synonym["discrimination"]
MEDIUM   discrimination_estimation_task.synonyms["perceptual discrimination task"] (w=0.1, score=90) → perception_general.synonym["percept"]
MEDIUM   discrimination_estimation_task.synonyms["perceptual judgment task"] (w=0.1, score=90) → perception_general.synonym["percept"]
MEDIUM   discrimination_estimation_task.synonyms["perceptual threshold task"] (w=0.1, score=90) → perception_general.synonym["percept"]
MEDIUM   discrimination_estimation_task.synonyms["psychophysical task"] (w=0.1, score=90) → conditional_visual_associative_learning.synonym["cal"]
MEDIUM   discrimination_estimation_task.synonyms["sensory discrimination task"] (w=0.1, score=90) → recognition.synonym["discrimination"]
MEDIUM   visual_dots_task.synonyms["coherent motion task"] (w=0.1, score=90) → multiple_object_monitoring.synonym["mot"]
MEDIUM   visual_dots_task.synonyms["dot motion task"] (w=0.1, score=90) → multiple_object_monitoring.synonym["mot"]
MEDIUM   visual_dots_task.synonyms["dot motion task"] (w=0.1, score=90) → transitive_inference_task.synonym["ti"]
MEDIUM   visual_dots_task.synonyms["motion coherence task"] (w=0.1, score=90) → multiple_object_monitoring.synonym["mot"]
MEDIUM   visual_dots_task.synonyms["random dot motion task"] (w=0.1, score=90) → multiple_object_monitoring.synonym["mot"]
MEDIUM   visual_dots_task.synonyms["subitizing task"] (w=0.1, score=90) → transitive_inference_task.synonym["ti"]
MEDIUM   dichoptic_stimulation.synonyms["dichoptic task"] (w=0.1, score=90) → transitive_inference_task.synonym["ti"]
MEDIUM   dichoptic_stimulation.synonyms["dissimilar monocular stimulation"] (w=0.1, score=90) → monocular_visual_stimulation.synonym["monocular stimulation"]
MEDIUM   navigational_affordances_ego_motion.synonyms["egomotion"] (w=0.1, score=90) → multiple_object_monitoring.synonym["mot"]
MEDIUM   navigational_affordances_ego_motion.synonyms["egomotion"] (w=0.1, score=90) → transitive_inference_task.synonym["ti"]
MEDIUM   navigational_affordances_ego_motion.synonyms["egomotion"] (w=0.1, score=90) → visual_orthographic_processing.synonym["om"]
MEDIUM   navigational_affordances_ego_motion.synonyms["ego motion"] (w=0.1, score=90) → multiple_object_monitoring.synonym["mot"]
MEDIUM   navigational_affordances_ego_motion.synonyms["ego motion"] (w=0.1, score=90) → transitive_inference_task.synonym["ti"]
MEDIUM   navigational_affordances_ego_motion.synonyms["self-motion"] (w=0.1, score=90) → multiple_object_monitoring.synonym["mot"]
MEDIUM   navigational_affordances_ego_motion.synonyms["self-motion"] (w=0.1, score=90) → transitive_inference_task.synonym["ti"]
MEDIUM   navigational_affordances_ego_motion.synonyms["self motion"] (w=0.1, score=90) → multiple_object_monitoring.synonym["mot"]
MEDIUM   navigational_affordances_ego_motion.synonyms["self motion"] (w=0.1, score=90) → transitive_inference_task.synonym["ti"]
